Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country/Region;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
1400;CA-2020-124485;24/11/2020;26/11/2020;First Class;NC-18340;Nat Carroll;Consumer;United States;New York City;New York;10035;East;OFF-PA-10004888;Office Supplies;Paper;Xerox 217;6.48;1;0;31.104
1401;CA-2020-159212;01/11/2020;05/11/2020;Standard Class;KM-16375;Katherine Murray;Home Office;United States;Salem;Virginia;24153;South;TEC-PH-10003988;Technology;Phones;LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;21.8;2;0;6.104
1402;CA-2020-159212;01/11/2020;05/11/2020;Standard Class;KM-16375;Katherine Murray;Home Office;United States;Salem;Virginia;24153;South;OFF-EN-10002230;Office Supplies;Envelopes;Airmail Envelopes;251.79;3;0;1.183.413
1403;US-2020-161396;19/04/2020;25/04/2020;Standard Class;GM-14455;Gary Mitchum;Home Office;United States;Columbus;Ohio;43229;East;FUR-TA-10002622;Furniture;Tables;Bush Andora Conference Table, Maple/Graphite Gray Finish;205.176;2;0.4;-581.332
1404;US-2020-161396;19/04/2020;25/04/2020;Standard Class;GM-14455;Gary Mitchum;Home Office;United States;Columbus;Ohio;43229;East;OFF-PA-10000418;Office Supplies;Paper;Xerox 189;419.4;5;0.2;146.79
1405;US-2018-118486;06/04/2018;08/04/2018;First Class;SD-20485;Shirley Daniels;Home Office;United States;Philadelphia;Pennsylvania;19143;East;OFF-SU-10004498;Office Supplies;Supplies;Martin-Yale Premier Letter Opener;10.304;1;0.2;-21.896
1406;US-2018-118486;06/04/2018;08/04/2018;First Class;SD-20485;Shirley Daniels;Home Office;United States;Philadelphia;Pennsylvania;19143;East;FUR-TA-10001039;Furniture;Tables;KI Adjustable-Height Table;154.764;3;0.4;-361.116
1407;US-2018-118486;06/04/2018;08/04/2018;First Class;SD-20485;Shirley Daniels;Home Office;United States;Philadelphia;Pennsylvania;19143;East;TEC-AC-10004659;Technology;Accessories;"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB";116.784;2;0.2;21.897
1408;CA-2020-130407;02/09/2020;06/09/2020;Standard Class;KD-16270;Karen Daniels;Consumer;United States;New York City;New York;10024;East;OFF-AR-10002240;Office Supplies;Art;Panasonic KP-150 Electric Pencil Sharpener;75.48;2;0;196.248
1409;CA-2020-130407;02/09/2020;06/09/2020;Standard Class;KD-16270;Karen Daniels;Consumer;United States;New York City;New York;10024;East;FUR-FU-10001967;Furniture;Furnishings;Telescoping Adjustable Floor Lamp;39.98;2;0;9.995
1410;US-2020-122245;25/09/2020;30/09/2020;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Phoenix;Arizona;85023;West;FUR-TA-10002356;Furniture;Tables;Bevis Boat-Shaped Conference Table;393.165;3;0.5;-2.044.458
1411;CA-2021-105144;04/11/2021;11/11/2021;Standard Class;SZ-20035;Sam Zeldin;Home Office;United States;Grand Prairie;Texas;75051;Central;OFF-LA-10003923;Office Supplies;Labels;Alphabetical Labels for Top Tab Filing;23.68;2;0.2;8.88
1412;CA-2020-136329;09/07/2020;13/07/2020;Standard Class;JD-15895;Jonathan Doherty;Corporate;United States;New York City;New York;10035;East;FUR-CH-10002335;Furniture;Chairs;Hon GuestStacker Chair;408.006;2;0.1;725.344
1413;CA-2020-136329;09/07/2020;13/07/2020;Standard Class;JD-15895;Jonathan Doherty;Corporate;United States;New York City;New York;10035;East;FUR-FU-10000723;Furniture;Furnishings;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;165.28;4;0;148.752
1414;CA-2018-146640;30/06/2018;05/07/2018;Standard Class;HA-14905;Helen Abelman;Consumer;United States;New York City;New York;10024;East;OFF-BI-10002867;Office Supplies;Binders;GBC Recycled Regency Composition Covers;334.768;7;0.2;1.087.996
1415;CA-2021-115994;28/01/2021;31/01/2021;Second Class;BT-11305;Beth Thompson;Home Office;United States;Costa Mesa;California;92627;West;TEC-AC-10000580;Technology;Accessories;Logitech G13 Programmable Gameboard with LCD Display;239.97;3;0;263.967
1416;CA-2021-115994;28/01/2021;31/01/2021;Second Class;BT-11305;Beth Thompson;Home Office;United States;Costa Mesa;California;92627;West;FUR-FU-10003976;Furniture;Furnishings;DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7;37.74;3;0;128.316
1417;CA-2019-126697;21/09/2019;24/09/2019;First Class;SV-20815;Stuart Van;Corporate;United States;Houston;Texas;77041;Central;TEC-PH-10002922;Technology;Phones;ShoreTel ShorePhone IP 230 VoIP phone;946.344;7;0.2;118.293
1418;CA-2019-126697;21/09/2019;24/09/2019;First Class;SV-20815;Stuart Van;Corporate;United States;Houston;Texas;77041;Central;TEC-AC-10004353;Technology;Accessories;Hypercom P1300 Pinpad;151.2;3;0.2;32.13
1419;CA-2019-126697;21/09/2019;24/09/2019;First Class;SV-20815;Stuart Van;Corporate;United States;Houston;Texas;77041;Central;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;4.928;4;0.6;-14.784
1420;CA-2019-124800;26/09/2019;30/09/2019;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West;OFF-PA-10000501;Office Supplies;Paper;Petty Cash Envelope;86.272;4;0.2;312.736
1421;CA-2019-124800;26/09/2019;30/09/2019;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West;OFF-BI-10000778;Office Supplies;Binders;GBC VeloBinder Electric Binding Machine;72.588;2;0.7;-48.392
1422;CA-2019-124800;26/09/2019;30/09/2019;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West;OFF-AP-10004980;Office Supplies;Appliances;3M Replacement Filter for Office Air Cleaner for 20' x 33' Room;60.672;2;0.2;144.096
1423;CA-2019-124800;26/09/2019;30/09/2019;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West;OFF-BI-10003984;Office Supplies;Binders;Lock-Up Easel 'Spel-Binder';77.031;9;0.7;-590.571
1424;CA-2019-124800;26/09/2019;30/09/2019;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West;OFF-ST-10000798;Office Supplies;Storage;2300 Heavy-Duty Transfer File Systems by Perma;119.904;6;0.2;-14.988
1425;CA-2019-124800;26/09/2019;30/09/2019;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West;TEC-PH-10001750;Technology;Phones;Samsung Rugby III;263.96;5;0.2;230.965
1426;CA-2019-124800;26/09/2019;30/09/2019;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West;OFF-ST-10002743;Office Supplies;Storage;SAFCO Boltless Steel Shelving;363.648;4;0.2;-863.664
1427;US-2019-164448;31/10/2019;04/11/2019;Second Class;DK-12835;Damala Kotsonis;Corporate;United States;Salinas;California;93905;West;OFF-BI-10002949;Office Supplies;Binders;Prestige Round Ring Binders;9.728;2;0.2;32.832
1428;US-2019-164448;31/10/2019;04/11/2019;Second Class;DK-12835;Damala Kotsonis;Corporate;United States;Salinas;California;93905;West;OFF-EN-10002600;Office Supplies;Envelopes;Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2;14.75;5;0;7.08
1429;US-2019-164448;31/10/2019;04/11/2019;Second Class;DK-12835;Damala Kotsonis;Corporate;United States;Salinas;California;93905;West;OFF-BI-10003708;Office Supplies;Binders;"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""";29.8;5;0.2;93.125
1430;US-2019-164448;31/10/2019;04/11/2019;Second Class;DK-12835;Damala Kotsonis;Corporate;United States;Salinas;California;93905;West;OFF-LA-10003510;Office Supplies;Labels;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;427.42;14;0;1.966.132
1431;CA-2021-122700;26/11/2021;30/11/2021;Standard Class;LT-17110;Liz Thompson;Consumer;United States;Columbus;Ohio;43229;East;TEC-PH-10003092;Technology;Phones;Motorola L804;220.752;8;0.4;-404.712
1432;CA-2018-120768;19/12/2018;21/12/2018;Second Class;IM-15070;Irene Maddox;Consumer;United States;Florence;Alabama;35630;South;OFF-BI-10001191;Office Supplies;Binders;Canvas Sectional Post Binders;152.76;6;0;748.524
1433;CA-2018-120768;19/12/2018;21/12/2018;Second Class;IM-15070;Irene Maddox;Consumer;United States;Florence;Alabama;35630;South;OFF-SU-10004115;Office Supplies;Supplies;Acme Stainless Steel Office Snips;7.27;1;0;19.629
1434;CA-2018-120768;19/12/2018;21/12/2018;Second Class;IM-15070;Irene Maddox;Consumer;United States;Florence;Alabama;35630;South;FUR-CH-10000513;Furniture;Chairs;High-Back Leather Manager's Chair;1819.86;14;0;1.637.874
1435;US-2020-153129;26/12/2020;30/12/2020;Standard Class;FP-14320;Frank Preis;Consumer;United States;Seattle;Washington;98105;West;OFF-PA-10003673;Office Supplies;Paper;Strathmore Photo Mount Cards;33.9;5;0;15.594
1436;CA-2021-106852;20/06/2021;27/06/2021;Standard Class;ST-20530;Shui Tom;Consumer;United States;Parma;Ohio;44134;East;OFF-PA-10001639;Office Supplies;Paper;Xerox 203;31.104;6;0.2;108.864
1437;CA-2021-106852;20/06/2021;27/06/2021;Standard Class;ST-20530;Shui Tom;Consumer;United States;Parma;Ohio;44134;East;OFF-AR-10003829;Office Supplies;Art;Newell 35;5.248;2;0.2;0.5904
1438;CA-2019-139731;15/10/2019;15/10/2019;Same Day;JE-15745;Joel Eaton;Consumer;United States;Amarillo;Texas;79109;Central;TEC-AC-10004975;Technology;Accessories;Plantronics Audio 995 Wireless Stereo Headset;263.88;3;0.2;428.805
1439;CA-2019-139731;15/10/2019;15/10/2019;Same Day;JE-15745;Joel Eaton;Consumer;United States;Amarillo;Texas;79109;Central;FUR-CH-10002024;Furniture;Chairs;HON 5400 Series Task Chairs for Big and Tall;2453.43;5;0.3;-350.49
1440;CA-2021-122735;12/04/2021;15/04/2021;Second Class;BD-11320;Bill Donatelli;Consumer;United States;Providence;Rhode Island;2908;East;OFF-BI-10004364;Office Supplies;Binders;Storex Dura Pro Binders;29.7;5;0;13.365
1441;CA-2021-122735;12/04/2021;15/04/2021;Second Class;BD-11320;Bill Donatelli;Consumer;United States;Providence;Rhode Island;2908;East;OFF-PA-10001712;Office Supplies;Paper;Xerox 1948;39.96;4;0;17.982
1442;CA-2021-128160;19/12/2021;24/12/2021;Second Class;MM-17920;Michael Moore;Consumer;United States;San Francisco;California;94110;West;OFF-BI-10001510;Office Supplies;Binders;Deluxe Heavy-Duty Vinyl Round Ring Binder;36.672;2;0.2;11.46
1443;CA-2021-117695;05/08/2021;08/08/2021;First Class;PW-19030;Pauline Webber;Corporate;United States;Richmond;Kentucky;40475;South;OFF-PA-10002713;Office Supplies;Paper;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;13.76;2;0;63.296
1444;CA-2019-166135;01/10/2019;06/10/2019;Standard Class;SC-20440;Shaun Chance;Corporate;United States;Aurora;Colorado;80013;West;OFF-ST-10002974;Office Supplies;Storage;Trav-L-File Heavy-Duty Shuttle II, Black;139.424;4;0.2;17.428
1445;CA-2020-133725;23/05/2020;28/05/2020;Standard Class;KL-16645;Ken Lonsdale;Consumer;United States;Chicago;Illinois;60623;Central;TEC-PH-10004165;Technology;Phones;Mitel MiVoice 5330e IP Phone;1.979.928;9;0.2;1.484.946
1446;CA-2021-102337;13/06/2021;16/06/2021;First Class;SD-20485;Shirley Daniels;Home Office;United States;Chicago;Illinois;60653;Central;OFF-ST-10004804;Office Supplies;Storage;"Belkin 19"" Vented Equipment Shelf, Black";164.736;4;0.2;-391.248
1447;CA-2021-102337;13/06/2021;16/06/2021;First Class;SD-20485;Shirley Daniels;Home Office;United States;Chicago;Illinois;60653;Central;FUR-CH-10004289;Furniture;Chairs;Global Super Steno Chair;470.302;7;0.3;-873.418
1448;CA-2021-102337;13/06/2021;16/06/2021;First Class;SD-20485;Shirley Daniels;Home Office;United States;Chicago;Illinois;60653;Central;TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;47.984;2;0.2;5.998
1449;US-2018-112564;23/04/2018;24/04/2018;First Class;TS-21160;Theresa Swint;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10004876;Office Supplies;Binders;Wilson Jones Suede Grain Vinyl Binders;2.502;3;0.7;-17.514
1450;CA-2019-145821;01/05/2019;07/05/2019;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Los Angeles;California;90008;West;TEC-PH-10004348;Technology;Phones;OtterBox Defender Series Case - iPhone 5c;88.752;3;0.2;11.094
1451;US-2019-160150;19/07/2019;20/07/2019;First Class;TS-21085;Thais Sissman;Consumer;United States;Phoenix;Arizona;85023;West;OFF-BI-10004352;Office Supplies;Binders;Wilson Jones DublLock D-Ring Binders;2.025;1;0.7;-1.35
1452;CA-2020-133711;26/11/2020;29/11/2020;First Class;MC-17425;Mark Cousins;Corporate;United States;Mobile;Alabama;36608;South;OFF-PA-10001685;Office Supplies;Paper;Easy-staple paper;70.98;7;0;347.802
1453;CA-2020-133711;26/11/2020;29/11/2020;First Class;MC-17425;Mark Cousins;Corporate;United States;Mobile;Alabama;36608;South;OFF-BI-10000666;Office Supplies;Binders;Surelock Post Binders;91.68;3;0;45.84
1454;CA-2020-133711;26/11/2020;29/11/2020;First Class;MC-17425;Mark Cousins;Corporate;United States;Mobile;Alabama;36608;South;OFF-BI-10004352;Office Supplies;Binders;Wilson Jones DublLock D-Ring Binders;33.75;5;0;16.875
1455;CA-2020-133711;26/11/2020;29/11/2020;First Class;MC-17425;Mark Cousins;Corporate;United States;Mobile;Alabama;36608;South;TEC-MA-10000010;Technology;Machines;Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer;3040;8;0;1459.2
1456;CA-2021-148474;12/06/2021;19/06/2021;Standard Class;ME-17320;Maria Etezadi;Home Office;United States;Columbus;Georgia;31907;South;OFF-BI-10000977;Office Supplies;Binders;Ibico Plastic Spiral Binding Combs;91.2;3;0;41.952
1457;CA-2021-148474;12/06/2021;19/06/2021;Standard Class;ME-17320;Maria Etezadi;Home Office;United States;Columbus;Georgia;31907;South;FUR-TA-10002530;Furniture;Tables;"Iceberg OfficeWorks 42"" Round Tables";452.94;3;0;67.941
1458;CA-2019-111297;17/08/2019;21/08/2019;Standard Class;SC-20440;Shaun Chance;Corporate;United States;New Bedford;Massachusetts;2740;East;OFF-BI-10002412;Office Supplies;Binders;Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders;52.2;9;0;23.49
1459;CA-2020-123722;25/09/2020;01/10/2020;Standard Class;NH-18610;Nicole Hansen;Corporate;United States;Irving;Texas;75061;Central;OFF-LA-10001569;Office Supplies;Labels;Avery 499;15.936;4;0.2;51.792
1460;CA-2018-155271;04/05/2018;04/05/2018;Same Day;AA-10480;Andrew Allen;Consumer;United States;Middletown;Connecticut;6457;East;FUR-FU-10001473;Furniture;Furnishings;DAX Wood Document Frame;27.46;2;0;98.856
1461;CA-2019-119907;01/12/2019;08/12/2019;Standard Class;LC-17140;Logan Currie;Consumer;United States;Seattle;Washington;98103;West;OFF-BI-10001765;Office Supplies;Binders;Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges;55.424;2;0.2;193.984
1462;US-2020-128902;11/03/2020;15/03/2020;Standard Class;MB-18085;Mick Brown;Consumer;United States;Vineland;New Jersey;8360;East;FUR-TA-10001095;Furniture;Tables;Chromcraft Round Conference Tables;244.006;2;0.3;-313.722
1463;CA-2020-152289;26/08/2020;28/08/2020;First Class;LC-16930;Linda Cazamias;Corporate;United States;Pasadena;Texas;77506;Central;TEC-AC-10004571;Technology;Accessories;Logitech G700s Rechargeable Gaming Mouse;159.984;2;0.2;439.956
1464;CA-2020-152289;26/08/2020;28/08/2020;First Class;LC-16930;Linda Cazamias;Corporate;United States;Pasadena;Texas;77506;Central;FUR-CH-10002126;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs;1.024.716;6;0.3;-292.776
1465;US-2020-104794;16/12/2020;19/12/2020;First Class;KD-16495;Keith Dawkins;Corporate;United States;New York City;New York;10009;East;OFF-FA-10001754;Office Supplies;Fasteners;Stockwell Gold Paper Clips;3.68;2;0;18.032
1466;CA-2018-151708;08/08/2018;14/08/2018;Standard Class;MB-17305;Maria Bertelson;Consumer;United States;Glendale;Arizona;85301;West;FUR-FU-10001602;Furniture;Furnishings;"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear";121.376;4;0.2;-30.344
1467;CA-2018-151708;08/08/2018;14/08/2018;Standard Class;MB-17305;Maria Bertelson;Consumer;United States;Glendale;Arizona;85301;West;TEC-AC-10001767;Technology;Accessories;SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card;95.976;3;0.2;-107.973
1468;CA-2019-100769;16/05/2019;16/05/2019;Same Day;TH-21550;Tracy Hopkins;Home Office;United States;Jacksonville;Florida;32216;South;TEC-AC-10002402;Technology;Accessories;Razer Kraken PRO Over Ear PC and Music Headset;255.968;4;0.2;31.996
1469;CA-2021-139199;09/12/2021;13/12/2021;Standard Class;DK-12835;Damala Kotsonis;Corporate;United States;Detroit;Michigan;48234;Central;FUR-CH-10000847;Furniture;Chairs;Global Executive Mid-Back Manager's Chair;872.94;3;0;2.269.644
1470;CA-2021-139199;09/12/2021;13/12/2021;Standard Class;DK-12835;Damala Kotsonis;Corporate;United States;Detroit;Michigan;48234;Central;OFF-BI-10003982;Office Supplies;Binders;Wilson Jones Century Plastic Molded Ring Binders;41.54;2;0;195.238
1471;CA-2021-139199;09/12/2021;13/12/2021;Standard Class;DK-12835;Damala Kotsonis;Corporate;United States;Detroit;Michigan;48234;Central;OFF-PA-10001293;Office Supplies;Paper;Xerox 1946;12.96;2;0;62.208
1472;US-2019-161466;24/09/2019;27/09/2019;Second Class;ON-18715;Odella Nelson;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFF-AR-10000634;Office Supplies;Art;Newell 320;6.848;2;0.2;0.5992
1473;CA-2021-164959;11/07/2021;15/07/2021;Standard Class;KN-16390;Katherine Nockton;Corporate;United States;Los Angeles;California;90004;West;OFF-LA-10004272;Office Supplies;Labels;Avery 482;8.67;3;0;40.749
1474;US-2019-105676;01/12/2019;02/12/2019;Same Day;NM-18520;Neoma Murray;Consumer;United States;Houston;Texas;77036;Central;FUR-FU-10004270;Furniture;Furnishings;Eldon Image Series Desk Accessories, Burgundy;6.688;4;0.6;-40.128
1475;CA-2020-113138;19/11/2020;25/11/2020;Standard Class;NP-18685;Nora Pelletier;Home Office;United States;Niagara Falls;New York;14304;East;OFF-AR-10003770;Office Supplies;Art;Newell 340;17.28;6;0;50.112
1476;CA-2020-113138;19/11/2020;25/11/2020;Standard Class;NP-18685;Nora Pelletier;Home Office;United States;Niagara Falls;New York;14304;East;OFF-BI-10000320;Office Supplies;Binders;GBC Plastic Binding Combs;17.712;3;0.2;64.206
1477;US-2021-104955;19/03/2021;24/03/2021;Standard Class;CG-12040;Catherine Glotzbach;Home Office;United States;New York City;New York;10024;East;OFF-LA-10003121;Office Supplies;Labels;Avery 506;28.91;7;0;132.986
1478;CA-2020-121958;13/11/2020;17/11/2020;Standard Class;CS-12505;Cindy Stewart;Consumer;United States;Thomasville;North Carolina;27360;South;OFF-SU-10000381;Office Supplies;Supplies;Acme Forged Steel Scissors with Black Enamel Handles;52.136;7;0.2;58.653
1479;CA-2021-121468;19/11/2021;20/11/2021;First Class;KD-16345;Katherine Ducich;Consumer;United States;Westminster;California;92683;West;TEC-PH-10000376;Technology;Phones;Square Credit Card Reader;31.968;4;0.2;23.976
1480;US-2020-108455;02/12/2020;08/12/2020;Standard Class;MK-18160;Mike Kennedy;Consumer;United States;San Francisco;California;94122;West;OFF-PA-10002262;Office Supplies;Paper;Xerox 192;25.92;4;0;124.416
1481;US-2020-108455;02/12/2020;08/12/2020;Standard Class;MK-18160;Mike Kennedy;Consumer;United States;San Francisco;California;94122;West;OFF-PA-10002464;Office Supplies;Paper;HP Office Recycled Paper (20Lb. and 87 Bright);40.46;7;0;198.254
1482;US-2020-108455;02/12/2020;08/12/2020;Standard Class;MK-18160;Mike Kennedy;Consumer;United States;San Francisco;California;94122;West;OFF-ST-10002214;Office Supplies;Storage;X-Rack File for Hanging Folders;33.87;3;0;88.062
1483;CA-2021-101210;25/08/2021;28/08/2021;Second Class;DW-13540;Don Weiss;Consumer;United States;Jackson;Tennessee;38301;South;OFF-AR-10003560;Office Supplies;Art;Zebra Zazzle Fluorescent Highlighters;9.728;2;0.2;17.024
1484;CA-2021-101210;25/08/2021;28/08/2021;Second Class;DW-13540;Don Weiss;Consumer;United States;Jackson;Tennessee;38301;South;OFF-PA-10000130;Office Supplies;Paper;Xerox 199;3.424;1;0.2;1.07
1485;US-2020-108098;14/10/2020;18/10/2020;Standard Class;CP-12340;Christine Phan;Corporate;United States;Seattle;Washington;98115;West;TEC-AC-10000865;Technology;Accessories;WD My Passport Ultra 500GB Portable External Hard Drive;177;3;0;30.09
